# Mass Radius Likelihood 
1.136657697262659195e+00 1.173615185497352087e+01 2.590842524070885992e-05
1.213118077191165378e+00 1.255837286042483214e+01 2.599120063146437282e-05
1.490433712991708237e+00 1.494570558667349047e+01 2.597325554484046641e-05
1.381157393829208768e+00 1.338972279042707214e+01 2.597164254455028748e-05
1.277650252102355388e+00 1.401146613559741994e+01 2.600039787286187977e-05
1.502218731544086028e+00 1.311434997083378562e+01 2.598961530721135917e-05
1.288260870246842771e+00 1.283367933272023720e+01 2.599015728055764735e-05
1.225143040508099412e+00 1.197928239421131025e+01 2.598375882087283807e-05
1.452468834706214018e+00 1.317962729663497967e+01 2.596135050970034303e-05
1.327342662480753388e+00 1.268648322982049592e+01 2.596699620647531566e-05
1.265222233215057113e+00 1.147357877587645980e+01 2.596220145967661808e-05
1.051556397018812872e+00 1.022155915858361830e+01 2.595996781255097648e-05
1.059469992693868656e+00 1.049818994626692970e+01 2.599511591511794570e-05
1.179020037495239981e+00 1.176920490271914410e+01 2.597109910540292327e-05
1.182445637263593419e+00 1.431828535701473371e+01 2.594764043025848130e-05
1.147666889173951210e+00 1.110741526896607567e+01 2.599521083877513370e-05
1.213484746411606530e+00 1.133989447773970305e+01 2.596988714913573706e-05
1.398965023363235805e+00 1.381953131359352582e+01 2.599971591796966161e-05
1.225687486503065804e+00 1.452055845490500019e+01 2.602271794597901686e-05
1.282717184538074262e+00 1.182511587798223118e+01 2.607197826984674352e-05
1.371887994855411463e+00 1.253409947243390832e+01 2.606583829409520370e-05
1.067120932493417218e+00 1.169604475823259904e+01 2.604490476322483716e-05
1.232250767265470781e+00 1.142744965805398749e+01 2.602758992655161552e-05
1.212164984563444348e+00 1.163264727277519484e+01 2.603520660391728047e-05
1.594065378279267975e+00 1.434903898397329058e+01 2.602776844950998442e-05
1.114358628694585907e+00 1.190719789181067156e+01 2.600226020765593153e-05
1.193219221418321929e+00 1.109240701732542966e+01 2.601017931839671990e-05
1.617072242443339913e+00 1.515846008271168799e+01 2.600371880239785727e-05
1.006495441790048684e+00 1.127117322936971178e+01 2.602723704299929043e-05
1.202971354430062867e+00 1.184110587185991648e+01 2.604793855015071042e-05
1.345333387552585691e+00 1.379195959573415919e+01 2.607553128853980440e-05
1.483647999490656400e+00 1.380992736508184748e+01 2.605177296724886426e-05
1.188222265350717510e+00 1.149833302899176246e+01 2.614392580388552996e-05
1.512186276317085465e+00 1.459247523024524895e+01 2.628774746449792760e-05
1.263630199392910214e+00 1.220979769950472260e+01 2.630012423072417674e-05
1.022597907064381140e+00 1.013649292091841758e+01 2.642480063485580334e-05
1.175985890233676834e+00 1.178902442049349375e+01 2.642624674372338496e-05
1.166347150696560364e+00 1.244306591555906749e+01 2.641729653130724481e-05
1.291328404338613067e+00 1.312066453912251163e+01 2.639333531045328859e-05
1.191528055486931414e+00 1.098636402516497412e+01 2.639844914144873753e-05
1.354222371474503639e+00 1.257382766756521875e+01 2.638132729608016835e-05
1.154463946080849457e+00 1.354490879779847745e+01 2.637018993519989551e-05
1.654418140015270655e+00 1.501675625569163941e+01 2.637679151722634760e-05
1.207579485701216759e+00 1.051176589583909760e+01 2.639231427801646382e-05
1.404420147884988923e+00 1.400218632349530168e+01 2.642170072537583254e-05
1.275475050283351397e+00 1.183575990483281970e+01 2.640134135385262457e-05
1.294387252458753856e+00 1.266994991439703711e+01 2.640136533165178835e-05
1.443062970710847992e+00 1.353079536087714629e+01 2.637708459434722513e-05
1.486910917522287434e+00 1.410156369377115837e+01 2.638918702488164276e-05
1.155695167043480520e+00 1.260330251820556313e+01 2.636686164557121236e-05
1.397087881318413771e+00 1.303814243702423425e+01 2.635813371588255805e-05
1.176049761960963114e+00 1.068869771700284943e+01 2.635403301455166929e-05
1.478274335708547493e+00 1.239092451207385537e+01 2.634719715716373029e-05
1.119181799410436273e+00 1.250216432995022231e+01 2.637281934664666627e-05
1.115216354966032553e+00 1.152706169255795032e+01 2.640392256671847925e-05
1.387986976682335172e+00 1.440969866098544472e+01 2.642742579089036564e-05
1.267762328099257374e+00 1.199765056932026397e+01 2.640345848567528239e-05
1.031203664894128735e+00 9.975043532198794693e+00 2.638629296274177109e-05
1.035966006523078908e+00 1.289110491158444205e+01 2.636823470403418446e-05
1.550407663244336653e+00 1.365402743526629337e+01 2.635376584012593491e-05
1.277507920460937862e+00 1.335527296528322694e+01 2.636354327352102335e-05
1.218782390925357895e+00 1.132522440577087153e+01 2.634083764816383952e-05
1.285809827137204042e+00 1.289043665040852815e+01 2.643928727752478241e-05
1.407621171123518256e+00 1.261448107067235114e+01 2.647152097171636339e-05
1.416550349989055047e+00 1.391472115233056783e+01 2.648104458453265939e-05
1.514379592076627201e+00 1.373891007767064920e+01 2.646859694838473050e-05
1.262395333171544731e+00 1.205876974132580060e+01 2.647484325589352921e-05
1.448501563091132871e+00 1.556290969895104936e+01 2.646096882684014805e-05
1.382771940228141760e+00 1.195776390475635154e+01 2.645695429657711608e-05
1.105195080814681985e+00 1.403250656216503600e+01 2.644323343494707631e-05
1.420074830629198148e+00 1.195656438212502870e+01 2.643314783844270973e-05
1.126701849091223728e+00 1.113476933123699730e+01 2.644335312236075636e-05
1.262507421035905519e+00 1.372131015029707157e+01 2.647611582965048933e-05
1.372280561528465670e+00 1.368206848025468858e+01 2.653364127092532965e-05
1.430196952063094606e+00 1.374355513540882967e+01 2.658587187602903619e-05
1.175766639205620301e+00 1.158745950992751972e+01 2.657853623230708149e-05
1.170915803514007703e+00 1.159530234125903547e+01 2.656246958147000575e-05
1.039115732391110436e+00 1.164081993403348747e+01 2.665740295875068281e-05
1.620299584093372491e+00 1.501125138965040051e+01 2.666840080873259444e-05
1.391956199291233043e+00 1.202515758635679433e+01 2.681170311909757340e-05
1.113695134330257686e+00 1.035915014560174541e+01 2.684866471531007856e-05
1.048988096555467653e+00 1.130430066619036289e+01 2.683953393906990037e-05
1.269625535564300467e+00 1.255377590572851432e+01 2.686363744639903411e-05
1.353558183099082379e+00 1.263976210193320426e+01 2.685819400845003120e-05
1.302515864785539934e+00 1.546884511949809138e+01 2.686153935458840546e-05
1.258571549457700556e+00 1.384595532498474313e+01 2.689626263065539392e-05
1.419531378117505405e+00 1.467005460797942007e+01 2.687038225335525255e-05
1.556425917439915763e+00 1.516780595842884338e+01 2.685582567955381819e-05
1.170788887760773278e+00 1.167085000883780310e+01 2.684630294957393210e-05
1.290983070483154860e+00 1.275663389940374159e+01 2.684146036777650593e-05
1.075700624074123146e+00 1.070796981294170536e+01 2.683471840028460451e-05
1.259285123451168165e+00 1.187818736274596532e+01 2.681827233387419461e-05
1.117640447271785797e+00 1.417179567148765429e+01 2.685686219472141560e-05
1.382279805222386804e+00 1.386791905746580511e+01 2.684287621565721870e-05
1.570644515680795772e+00 1.579200838693865450e+01 2.683583089297005478e-05
1.230551026322701302e+00 1.385543279567428243e+01 2.686328425601870038e-05
1.196599050975774237e+00 1.120293521664696712e+01 2.687544849289643905e-05
1.102082471716314904e+00 1.240828744783444648e+01 2.689051070340746927e-05
1.411208478165812963e+00 1.343620544842106312e+01 2.693803785144494178e-05
1.167471258252329669e+00 1.103322470429108115e+01 2.703974257724651225e-05
1.339553279097914551e+00 1.307632699629911244e+01 2.703381798683195244e-05
1.094167168767559151e+00 1.333242085640895525e+01 2.703316116451938615e-05
1.165013263407968624e+00 1.268641966655215114e+01 2.704614659154260363e-05
1.194088555221489267e+00 1.092088649620252738e+01 2.732322172493912831e-05
1.026310687355339812e+00 1.018899068136352959e+01 2.737754379419235978e-05
1.069170116625587807e+00 1.027391525943638939e+01 2.740007773422383476e-05
1.317409621138407427e+00 1.454879991732125788e+01 2.738506584789553242e-05
1.092059247102195707e+00 1.089350929619025443e+01 2.739643907049885458e-05
1.153980191780460629e+00 1.173989063579340986e+01 2.753362731627673635e-05
1.120315129441942004e+00 1.298681541351664137e+01 2.756985981674178488e-05
1.408414182366801271e+00 1.188166155960175274e+01 2.759624211160578624e-05
1.103440412152005612e+00 1.207965440788115785e+01 2.761796212018181681e-05
1.186894895963082064e+00 1.267424919882748213e+01 2.766775989012494965e-05
1.413093819621652925e+00 1.375688414874758081e+01 2.768866890725902319e-05
1.376813581601852521e+00 1.394239878237526753e+01 2.788683380357650702e-05
1.575268531028448882e+00 1.421096237733716805e+01 2.786493655607858672e-05
1.147091795465771336e+00 1.094677011601846139e+01 2.791440369974100549e-05
1.281848833499890983e+00 1.256860525689667440e+01 2.794940305840548514e-05
1.313160482549014407e+00 1.202288627213911809e+01 2.794814615915810756e-05
1.347017214152765430e+00 1.176988077970453972e+01 2.794336301501442092e-05
1.119860753045532231e+00 1.175504180808806076e+01 2.802362792358567187e-05
1.256501120317308429e+00 1.179582281148607414e+01 2.800368140074402224e-05
1.015735651692415864e+00 9.902375581888531286e+00 2.798989307968112320e-05
1.477298840679551972e+00 1.381362640691012089e+01 2.799022476023556424e-05
1.476642286895664569e+00 1.441105647254948607e+01 2.799612386079620681e-05
1.487687560892497540e+00 1.352804005225498329e+01 2.799889755287333516e-05
1.292798832648154539e+00 1.205668044688451346e+01 2.802995886817989329e-05
1.272583951889040055e+00 1.263237329082486227e+01 2.802086896209870766e-05
1.250605153982327300e+00 1.175917897874533224e+01 2.802808106577064627e-05
1.310039873567389268e+00 1.252461454438689259e+01 2.805854566271061807e-05
1.342654153461078970e+00 1.340063998360794884e+01 2.803506343581853359e-05
1.517320218697835621e+00 1.469080167946254178e+01 2.807184240574951307e-05
1.043967419421756304e+00 1.120600707441090726e+01 2.815066103139684964e-05
1.362292401369310069e+00 1.375529498006070028e+01 2.813813337837230884e-05
1.422865411955206216e+00 1.321373857138573626e+01 2.815371294978516288e-05
1.310209074907202620e+00 1.271740872870113392e+01 2.819036476738917871e-05
1.346037350011781930e+00 1.304923470053195800e+01 2.816889552859473960e-05
1.219446312812259237e+00 1.214882708352275387e+01 2.821494290527326040e-05
1.001700752959941543e+00 1.004584621158673485e+01 2.826233643920897251e-05
1.241196414419190486e+00 1.424292381079031955e+01 2.824521873799348229e-05
1.517073181892242273e+00 1.400917244289587060e+01 2.832232416359254566e-05
1.193705600820510471e+00 1.355047701653507275e+01 2.837530451575200898e-05
1.256795349938192086e+00 1.502671060924291879e+01 2.842908589181886319e-05
1.199863367422106863e+00 1.286929763288490491e+01 2.843864268362962316e-05
1.572522838570123760e+00 1.425041614880780116e+01 2.847297952376218175e-05
1.226459028168580989e+00 1.288751851879431953e+01 2.849558521424623450e-05
1.155435977737484965e+00 1.279302793058460708e+01 2.862160554552104703e-05
1.273302173683165117e+00 1.249216017708046067e+01 2.863007156932202097e-05
1.300269011169413957e+00 1.315412981296012873e+01 2.860977545871190217e-05
1.117488313582439607e+00 1.089007340676826985e+01 2.868556090557489334e-05
1.306508071873822452e+00 1.309019617814999492e+01 2.876335976703025266e-05
1.345789109776544645e+00 1.468921856409646409e+01 2.884103312703535608e-05
1.181169728402356345e+00 1.145127216793159519e+01 2.890832043411204643e-05
1.006483440218476355e+00 1.012527399715027343e+01 2.888233006341800897e-05
1.206884980173799526e+00 1.162289441029665937e+01 2.889555696953515290e-05
1.556663039244575719e+00 1.531698198800682320e+01 2.892030821703394438e-05
1.212538107738033721e+00 1.332539389857839041e+01 2.902577451485008616e-05
1.479854924100058033e+00 1.386321419758398932e+01 2.919901010813111828e-05
1.616580052112263299e+00 1.485535841603534735e+01 2.918188282643456287e-05
1.441357730926375424e+00 1.259191455833616047e+01 2.917451112720927830e-05
1.351038018221832004e+00 1.397531592722407723e+01 2.915724040303570354e-05
1.087584570983677335e+00 1.201805510411360700e+01 2.916488106211418023e-05
1.157116002180400338e+00 1.201438523457729701e+01 2.915257244850402631e-05
1.270960788482132120e+00 1.306112179705313636e+01 2.912580497711297179e-05
1.327342244164619212e+00 1.269178889007237387e+01 2.911239672753756250e-05
1.319113539937097013e+00 1.258698934164993233e+01 2.915719141999264852e-05
1.243828940626987789e+00 1.346687245159093038e+01 2.915341080089776476e-05
1.272021484395915225e+00 1.320642517841043428e+01 2.930785650738302925e-05
1.154233975012799895e+00 1.169639185120719560e+01 2.929183758841990477e-05
1.504026499942986206e+00 1.212525156760651157e+01 2.931029142501925740e-05
1.067603253377323202e+00 9.823088557020575706e+00 2.931423590351480880e-05
1.577039032620480619e+00 1.516813432491814595e+01 2.934840032785789032e-05
1.191537304479164172e+00 1.066982268455415195e+01 2.937339957437286157e-05
1.219077934245919259e+00 1.137248716226797640e+01 2.935460285242972003e-05
1.240375807405329489e+00 1.097810307739556279e+01 2.936514922001995747e-05
1.172514323568393468e+00 1.283283204984079973e+01 2.941598709370199185e-05
1.262483800724774063e+00 1.164707859136031054e+01 2.946744280422559958e-05
1.085374375179988249e+00 1.255624750769982967e+01 2.945478074991792280e-05
1.445582839944517195e+00 1.331765724628860781e+01 2.942896097902766983e-05
1.271951952020602405e+00 1.208305540541505607e+01 2.941904788408329589e-05
1.291463246339688231e+00 1.475519929250178919e+01 2.942295097039733892e-05
1.296484778760158330e+00 1.348533544614772950e+01 2.944431271260867432e-05
1.451244936038244226e+00 1.514593088992705816e+01 2.948656774455122678e-05
1.141624817304540684e+00 1.261886965294786123e+01 2.946133407198637402e-05
1.545790487925678747e+00 1.588187167403994948e+01 2.943611933910139330e-05
1.333723056987983213e+00 1.259683915270646182e+01 2.945995603361657822e-05
1.441255310599717898e+00 1.413612006326372139e+01 2.944013156511451169e-05
1.333686588784576355e+00 1.348829219335026863e+01 2.943602315510324583e-05
1.169307663668853303e+00 1.095886065198812886e+01 2.942126336405661858e-05
1.122597989501680216e+00 1.321867770336477221e+01 2.944049659321331704e-05
1.400697377648237651e+00 1.404178217271197582e+01 2.943588542950930913e-05
1.560806181066588527e+00 1.483624910432638089e+01 2.948813870271215374e-05
1.359729205293091159e+00 1.267343667217917158e+01 2.951309831982646943e-05
1.312026692485469548e+00 1.248539490757269022e+01 2.964037524807562480e-05
1.018856927694555381e+00 1.060484719873646853e+01 2.975806100958099183e-05
1.351243409417879127e+00 1.332950747679461045e+01 2.982640205283606030e-05
1.239399213128818289e+00 1.315908849140147652e+01 2.984350494085939744e-05
1.124275646985633426e+00 1.119774518151300668e+01 2.983588428265423684e-05
1.003473757358643637e+00 9.858031925069269619e+00 2.983485680243883189e-05
1.321936355116311024e+00 1.403263948148663687e+01 2.984519307325324326e-05
1.209680028517706507e+00 1.267760986790065303e+01 2.988992201166705900e-05
1.385139147550764838e+00 1.451245470750433242e+01 2.994344951709123164e-05
1.389810525113984507e+00 1.398439359768816104e+01 2.997412294870462098e-05
1.510243322672342625e+00 1.355690215742600557e+01 2.996411244207549689e-05
1.147063080974232818e+00 1.118668702873233300e+01 3.007778860482889966e-05
1.151628460762668338e+00 1.135738090834995617e+01 3.010281410120998225e-05
1.024094744241669463e+00 1.032541054619667698e+01 3.007799151484333330e-05
1.339876044150779766e+00 1.245026777991211375e+01 3.009420837799551613e-05
1.280129678506202184e+00 1.176644306524408989e+01 3.027154731047182750e-05
1.421954592653029037e+00 1.257017859270492366e+01 3.039144102442455477e-05
1.327722780457504026e+00 1.447859080782523122e+01 3.038314630102627987e-05
1.118907379539129554e+00 1.235694705653416037e+01 3.038027426397310515e-05
